route,total_price,total_flight_time,total_flight_minutes,leg1_flight,leg1_airline,leg1_departure,leg1_arrival,leg1_price,leg1_duration,leg2_flight,leg2_airline,leg2_departure,leg2_arrival,leg2_price,leg2_duration,leg3_flight,leg3_airline,leg3_departure,leg3_arrival,leg3_price,leg3_duration
NYC → CHS → ORD → BNA,623,6h 27m,387,EWR→CHS,United,7:00 AM,9:10 AM,$109,2 hr 10 min,CHS→ORD,United,5:08 PM,6:45 PM,$345,2 hr 37 min,ORD→BNA,American,10:19 PM,11:59 PM,$169,1 hr 40 min
NYC → CHS → ORD → BNA,623,6h 35m,395,JFK→CHS,JetBlue,8:04 AM,10:15 AM,$99,2 hr 11 min,CHS→ORD,United,5:08 PM,6:45 PM,$345,2 hr 37 min,ORD→BNA,United,8:10 PM,9:57 PM,$179,1 hr 47 min
NYC → CHS → ORD → BNA,623,6h 31m,391,JFK→CHS,JetBlue,8:04 AM,10:15 AM,$99,2 hr 11 min,CHS→ORD,United,5:08 PM,6:45 PM,$345,2 hr 37 min,ORD→BNA,United,10:00 PM,11:43 PM,$179,1 hr 43 min
NYC → CHS → ORD → BNA,623,6h 38m,398,LGA→CHS,Delta,8:25 AM,10:39 AM,$99,2 hr 14 min,CHS→ORD,United,5:08 PM,6:45 PM,$345,2 hr 37 min,ORD→BNA,United,8:10 PM,9:57 PM,$179,1 hr 47 min
NYC → CHS → ORD → BNA,623,6h 34m,394,LGA→CHS,Delta,8:25 AM,10:39 AM,$99,2 hr 14 min,CHS→ORD,United,5:08 PM,6:45 PM,$345,2 hr 37 min,ORD→BNA,United,10:00 PM,11:43 PM,$179,1 hr 43 min
NYC → CHS → ORD → BNA,623,6h 36m,396,JFK→CHS,JetBlue,2:45 PM,4:57 PM,$99,2 hr 12 min,CHS→ORD,United,5:08 PM,6:45 PM,$345,2 hr 37 min,ORD→BNA,United,8:10 PM,9:57 PM,$179,1 hr 47 min
NYC → CHS → ORD → BNA,623,6h 32m,392,JFK→CHS,JetBlue,2:45 PM,4:57 PM,$99,2 hr 12 min,CHS→ORD,United,5:08 PM,6:45 PM,$345,2 hr 37 min,ORD→BNA,United,10:00 PM,11:43 PM,$179,1 hr 43 min
NYC → ORD → CHS → BNA,623,6h 45m,405,EWR→ORD,United,10:24 AM,12:08 PM,$150,2 hr 44 min,ORD→CHS,American,2:36 PM,6:02 PM,$195,2 hr 26 min,CHS→BNA,Southwest,8:50 PM,9:25 PM,$278,1 hr 35 min
BNA → NYC → ORD → CHS,623,7h 44m,464,BNA→LGA,Delta,6:00 AM,9:32 AM,$229,2 hr 32 min,LGA→ORD,Delta,11:29 AM,1:14 PM,$189,2 hr 45 min,ORD→CHS,United,2:35 PM,6:02 PM,$205,2 hr 27 min
BNA → NYC → ORD → CHS,623,7h 36m,456,BNA→LGA,Delta,6:00 AM,9:32 AM,$229,2 hr 32 min,LGA→ORD,Delta,11:29 AM,1:14 PM,$189,2 hr 45 min,ORD→CHS,United,4:20 PM,7:39 PM,$205,2 hr 19 min
NYC → CHS → ORD → AUS,623,7h 45m,465,JFK→CHS,JetBlue,8:04 AM,10:15 AM,$99,2 hr 11 min,CHS→ORD,United,5:08 PM,6:45 PM,$345,2 hr 37 min,ORD→AUS,American,8:54 PM,11:51 PM,$179,2 hr 57 min
NYC → CHS → ORD → AUS,623,7h 48m,468,LGA→CHS,Delta,8:25 AM,10:39 AM,$99,2 hr 14 min,CHS→ORD,United,5:08 PM,6:45 PM,$345,2 hr 37 min,ORD→AUS,American,8:54 PM,11:51 PM,$179,2 hr 57 min
NYC → CHS → ORD → AUS,623,7h 46m,466,JFK→CHS,JetBlue,2:45 PM,4:57 PM,$99,2 hr 12 min,CHS→ORD,United,5:08 PM,6:45 PM,$345,2 hr 37 min,ORD→AUS,American,8:54 PM,11:51 PM,$179,2 hr 57 min
CHS → ORD → BNA → AUS,623,6h 59m,419,CHS→ORD,United,6:00 AM,7:34 AM,$225,2 hr 34 min,ORD→BNA,American,8:10 AM,9:54 AM,$169,1 hr 44 min,BNA→AUS,Delta,11:48 AM,2:29 PM,$229,2 hr 41 min
CHS → ORD → NYC → BNA,624,7h 43m,463,CHS→ORD,American,7:07 AM,8:47 AM,$195,2 hr 40 min,ORD→EWR,American,1:07 PM,4:30 PM,$220,2 hr 23 min,LGA→BNA,Southwest,5:50 PM,7:30 PM,$209,2 hr 40 min
NYC → BNA → ORD → CHS,624,7h 0m,420,LGA→BNA,Delta,10:40 AM,12:13 PM,$229,2 hr 33 min,BNA→ORD,American,5:04 PM,7:14 PM,$200,2 hr 10 min,ORD→CHS,AmericanAlaska,7:49 PM,11:06 PM,$195,2 hr 17 min
NYC → BNA → ORD → CHS,624,7h 0m,420,LGA→BNA,Delta,1:55 PM,3:28 PM,$229,2 hr 33 min,BNA→ORD,American,5:04 PM,7:14 PM,$200,2 hr 10 min,ORD→CHS,AmericanAlaska,7:49 PM,11:06 PM,$195,2 hr 17 min
BNA → ORD → NYC → CHS,624,6h 20m,380,BNA→ORD,United,6:00 AM,7:53 AM,$179,1 hr 53 min,ORD→LGA,Delta,9:44 AM,1:00 PM,$319,2 hr 16 min,EWR→CHS,United,4:30 PM,6:41 PM,$126,2 hr 11 min
BNA → ORD → NYC → CHS,624,6h 20m,380,BNA→ORD,United,7:35 AM,9:28 AM,$179,1 hr 53 min,ORD→LGA,Delta,9:44 AM,1:00 PM,$319,2 hr 16 min,EWR→CHS,United,4:30 PM,6:41 PM,$126,2 hr 11 min
CHS → ORD → NYC → AUS,624,9h 18m,558,CHS→ORD,American,7:07 AM,8:47 AM,$195,2 hr 40 min,ORD→EWR,American,1:07 PM,4:30 PM,$220,2 hr 23 min,JFK→AUS,Delta,5:55 PM,9:10 PM,$209,4 hr 15 min
AUS → NYC → ORD → CHS,624,8h 33m,513,AUS→EWR,Spirit,9:25 AM,1:54 PM,$209,3 hr 29 min,EWR→ORD,American,2:00 PM,3:47 PM,$220,2 hr 47 min,ORD→CHS,AmericanAlaska,7:49 PM,11:06 PM,$195,2 hr 17 min
CHS → ORD → NYC → BNA,625,7h 41m,461,CHS→ORD,American,7:07 AM,8:47 AM,$195,2 hr 40 min,ORD→EWR,United,9:05 AM,12:26 PM,$221,2 hr 21 min,LGA→BNA,Southwest,5:50 PM,7:30 PM,$209,2 hr 40 min
ORD → NYC → CHS → BNA,625,6h 22m,382,ORD→JFK,American,8:01 AM,11:30 AM,$208,2 hr 29 min,LGA→CHS,Delta,12:29 PM,2:47 PM,$139,2 hr 18 min,CHS→BNA,Southwest,8:50 PM,9:25 PM,$278,1 hr 35 min
ORD → NYC → CHS → BNA,625,6h 7m,367,ORD→EWR,United,9:05 AM,12:26 PM,$221,2 hr 21 min,EWR→CHS,United,4:30 PM,6:41 PM,$126,2 hr 11 min,CHS→BNA,Southwest,8:50 PM,9:25 PM,$278,1 hr 35 min
BNA → ORD → NYC → CHS,625,6h 40m,400,BNA→ORD,United,9:52 AM,11:45 AM,$308,1 hr 53 min,ORD→JFK,American,3:57 PM,7:29 PM,$208,2 hr 32 min,EWR→CHS,United,9:44 PM,11:59 PM,$109,2 hr 15 min
CHS → ORD → NYC → AUS,625,9h 13m,553,CHS→ORD,American,7:07 AM,8:47 AM,$195,2 hr 40 min,ORD→EWR,United,9:05 AM,12:26 PM,$221,2 hr 21 min,JFK→AUS,Delta,1:29 PM,4:41 PM,$209,4 hr 12 min
CHS → ORD → NYC → AUS,625,9h 16m,556,CHS→ORD,American,7:07 AM,8:47 AM,$195,2 hr 40 min,ORD→EWR,United,9:05 AM,12:26 PM,$221,2 hr 21 min,JFK→AUS,Delta,5:55 PM,9:10 PM,$209,4 hr 15 min
AUS → NYC → ORD → CHS,625,8h 26m,506,AUS→EWR,Spirit,9:25 AM,1:54 PM,$209,3 hr 29 min,EWR→ORD,United,3:15 PM,4:55 PM,$221,2 hr 40 min,ORD→CHS,AmericanAlaska,7:49 PM,11:06 PM,$195,2 hr 17 min
AUS → NYC → ORD → CHS,625,8h 27m,507,AUS→EWR,Spirit,9:25 AM,1:54 PM,$209,3 hr 29 min,EWR→ORD,United,4:45 PM,6:26 PM,$221,2 hr 41 min,ORD→CHS,AmericanAlaska,7:49 PM,11:06 PM,$195,2 hr 17 min
CHS → ORD → AUS → BNA,625,7h 51m,471,CHS→ORD,American,7:07 AM,8:47 AM,$195,2 hr 40 min,ORD→AUS,United,9:15 AM,12:21 PM,$202,3 hr 6 min,AUS→BNA,Southwest,3:30 PM,5:35 PM,$228,2 hr 5 min
CHS → ORD → AUS → BNA,625,7h 48m,468,CHS→ORD,American,7:07 AM,8:47 AM,$195,2 hr 40 min,ORD→AUS,United,11:10 AM,2:13 PM,$202,3 hr 3 min,AUS→BNA,Southwest,3:30 PM,5:35 PM,$228,2 hr 5 min
ORD → AUS → BNA → CHS,625,6h 35m,395,ORD→AUS,United,7:05 AM,10:10 AM,$202,3 hr 5 min,AUS→BNA,Southwest,3:30 PM,5:35 PM,$228,2 hr 5 min,BNA→CHS,Southwest,7:05 PM,9:30 PM,$195,1 hr 25 min
ORD → AUS → BNA → CHS,625,6h 36m,396,ORD→AUS,United,9:15 AM,12:21 PM,$202,3 hr 6 min,AUS→BNA,Southwest,3:30 PM,5:35 PM,$228,2 hr 5 min,BNA→CHS,Southwest,7:05 PM,9:30 PM,$195,1 hr 25 min
ORD → AUS → BNA → CHS,625,6h 33m,393,ORD→AUS,United,11:10 AM,2:13 PM,$202,3 hr 3 min,AUS→BNA,Southwest,3:30 PM,5:35 PM,$228,2 hr 5 min,BNA→CHS,Southwest,7:05 PM,9:30 PM,$195,1 hr 25 min
CHS → ORD → NYC → BNA,626,7h 49m,469,CHS→ORD,American,7:07 AM,8:47 AM,$195,2 hr 40 min,ORD→JFK,American,11:22 AM,2:51 PM,$208,2 hr 29 min,LGA→BNA,Southwest,3:45 PM,5:25 PM,$223,2 hr 40 min
ORD → NYC → CHS → BNA,626,6h 27m,387,ORD→JFK,Delta,6:07 AM,9:30 AM,$259,2 hr 23 min,LGA→CHS,American,2:04 PM,4:33 PM,$89,2 hr 29 min,CHS→BNA,Southwest,8:50 PM,9:25 PM,$278,1 hr 35 min
ORD → NYC → BNA → CHS,626,6h 34m,394,ORD→JFK,American,8:01 AM,11:30 AM,$208,2 hr 29 min,LGA→BNA,Southwest,3:45 PM,5:25 PM,$223,2 hr 40 min,BNA→CHS,Southwest,7:05 PM,9:30 PM,$195,1 hr 25 min
ORD → NYC → BNA → CHS,626,6h 34m,394,ORD→JFK,American,11:22 AM,2:51 PM,$208,2 hr 29 min,LGA→BNA,Southwest,3:45 PM,5:25 PM,$223,2 hr 40 min,BNA→CHS,Southwest,7:05 PM,9:30 PM,$195,1 hr 25 min
ORD → BNA → NYC → CHS,626,6h 33m,393,ORD→BNA,American,6:49 AM,8:36 AM,$169,1 hr 47 min,BNA→LGA,Southwest,11:00 AM,2:20 PM,$368,2 hr 20 min,LGA→CHS,American,6:30 PM,8:56 PM,$89,2 hr 26 min
ORD → BNA → NYC → CHS,626,6h 30m,390,ORD→BNA,American,8:10 AM,9:54 AM,$169,1 hr 44 min,BNA→LGA,Southwest,11:00 AM,2:20 PM,$368,2 hr 20 min,LGA→CHS,American,6:30 PM,8:56 PM,$89,2 hr 26 min
NYC → ORD → BNA → CHS,626,5h 54m,354,EWR→ORD,American,10:42 AM,12:28 PM,$188,2 hr 46 min,ORD→BNA,American,12:41 PM,2:24 PM,$169,1 hr 43 min,BNA→CHS,Southwest,3:50 PM,6:15 PM,$269,1 hr 25 min
NYC → BNA → ORD → CHS,626,6h 56m,416,LGA→BNA,Delta,7:15 AM,8:52 AM,$79,2 hr 37 min,BNA→ORD,American,1:12 PM,3:14 PM,$352,2 hr 2 min,ORD→CHS,AmericanAlaska,7:49 PM,11:06 PM,$195,2 hr 17 min
BNA → ORD → NYC → CHS,626,6h 35m,395,BNA→ORD,United,11:45 AM,1:43 PM,$297,1 hr 58 min,ORD→EWR,American,4:07 PM,7:29 PM,$220,2 hr 22 min,EWR→CHS,United,9:44 PM,11:59 PM,$109,2 hr 15 min
AUS → ORD → NYC → CHS,626,7h 30m,450,AUS→ORD,American,10:56 AM,1:49 PM,$198,2 hr 53 min,ORD→LGA,Spirit,2:09 PM,5:20 PM,$109,2 hr 11 min,JFK→CHS,Delta,6:23 PM,8:49 PM,$319,2 hr 26 min
ORD → NYC → BNA → CHS,627,6h 11m,371,ORD→LGA,United,6:00 AM,9:13 AM,$125,2 hr 13 min,EWR→BNA,United,11:29 AM,1:02 PM,$233,2 hr 33 min,BNA→CHS,Southwest,3:50 PM,6:15 PM,$269,1 hr 25 min
BNA → ORD → NYC → CHS,627,6h 34m,394,BNA→ORD,American,5:00 AM,6:52 AM,$169,1 hr 52 min,ORD→LGA,American,7:00 AM,10:16 AM,$139,2 hr 16 min,JFK→CHS,Delta,6:23 PM,8:49 PM,$319,2 hr 26 min
BNA → ORD → NYC → CHS,627,6h 34m,394,BNA→ORD,American,5:00 AM,6:52 AM,$169,1 hr 52 min,ORD→LGA,Delta,7:05 AM,10:21 AM,$139,2 hr 16 min,JFK→CHS,Delta,6:23 PM,8:49 PM,$319,2 hr 26 min
BNA → ORD → NYC → CHS,627,6h 27m,387,BNA→ORD,American,5:00 AM,6:52 AM,$169,1 hr 52 min,ORD→EWR,United,10:40 AM,2:00 PM,$349,2 hr 20 min,EWR→CHS,United,9:44 PM,11:59 PM,$109,2 hr 15 min
BNA → ORD → NYC → CHS,627,6h 34m,394,BNA→ORD,United,6:00 AM,7:53 AM,$179,1 hr 53 min,ORD→LGA,Delta,9:44 AM,1:00 PM,$319,2 hr 16 min,JFK→CHS,Delta,2:47 PM,5:12 PM,$129,2 hr 25 min
BNA → ORD → NYC → CHS,627,6h 25m,385,BNA→ORD,United,6:00 AM,7:53 AM,$179,1 hr 53 min,ORD→EWR,United,10:40 AM,2:00 PM,$349,2 hr 20 min,JFK→CHS,JetBlue,2:45 PM,4:57 PM,$99,2 hr 12 min
BNA → ORD → NYC → CHS,627,6h 38m,398,BNA→ORD,United,6:00 AM,7:53 AM,$179,1 hr 53 min,ORD→EWR,United,10:40 AM,2:00 PM,$349,2 hr 20 min,LGA→CHS,Delta,3:50 PM,6:15 PM,$99,2 hr 25 min
BNA → ORD → NYC → CHS,627,6h 36m,396,BNA→ORD,United,6:00 AM,7:53 AM,$179,1 hr 53 min,ORD→EWR,United,10:40 AM,2:00 PM,$349,2 hr 20 min,LGA→CHS,Delta,7:00 PM,9:23 PM,$99,2 hr 23 min
BNA → ORD → NYC → CHS,627,6h 46m,406,BNA→ORD,American,6:42 AM,8:53 AM,$169,2 hr 11 min,ORD→EWR,United,10:40 AM,2:00 PM,$349,2 hr 20 min,EWR→CHS,United,9:44 PM,11:59 PM,$109,2 hr 15 min
BNA → ORD → NYC → CHS,627,6h 34m,394,BNA→ORD,United,7:35 AM,9:28 AM,$179,1 hr 53 min,ORD→LGA,Delta,9:44 AM,1:00 PM,$319,2 hr 16 min,JFK→CHS,Delta,2:47 PM,5:12 PM,$129,2 hr 25 min
BNA → ORD → NYC → CHS,627,6h 25m,385,BNA→ORD,United,7:35 AM,9:28 AM,$179,1 hr 53 min,ORD→EWR,United,10:40 AM,2:00 PM,$349,2 hr 20 min,JFK→CHS,JetBlue,2:45 PM,4:57 PM,$99,2 hr 12 min
BNA → ORD → NYC → CHS,627,6h 38m,398,BNA→ORD,United,7:35 AM,9:28 AM,$179,1 hr 53 min,ORD→EWR,United,10:40 AM,2:00 PM,$349,2 hr 20 min,LGA→CHS,Delta,3:50 PM,6:15 PM,$99,2 hr 25 min
BNA → ORD → NYC → CHS,627,6h 36m,396,BNA→ORD,United,7:35 AM,9:28 AM,$179,1 hr 53 min,ORD→EWR,United,10:40 AM,2:00 PM,$349,2 hr 20 min,LGA→CHS,Delta,7:00 PM,9:23 PM,$99,2 hr 23 min
BNA → ORD → NYC → CHS,627,6h 39m,399,BNA→ORD,United,9:52 AM,11:45 AM,$308,1 hr 53 min,ORD→EWR,American,1:07 PM,4:30 PM,$220,2 hr 23 min,LGA→CHS,Delta,7:00 PM,9:23 PM,$99,2 hr 23 min
BNA → NYC → CHS → ORD,627,7h 9m,429,BNA→LGA,Southwest,6:10 AM,9:30 AM,$183,2 hr 20 min,JFK→CHS,JetBlue,2:45 PM,4:57 PM,$99,2 hr 12 min,CHS→ORD,United,5:08 PM,6:45 PM,$345,2 hr 37 min
BNA → NYC → ORD → CHS,627,7h 35m,455,BNA→EWR,United,7:25 AM,10:48 AM,$233,2 hr 23 min,LGA→ORD,Delta,11:29 AM,1:14 PM,$189,2 hr 45 min,ORD→CHS,United,2:35 PM,6:02 PM,$205,2 hr 27 min
BNA → NYC → ORD → CHS,627,7h 27m,447,BNA→EWR,United,7:25 AM,10:48 AM,$233,2 hr 23 min,LGA→ORD,Delta,11:29 AM,1:14 PM,$189,2 hr 45 min,ORD→CHS,United,4:20 PM,7:39 PM,$205,2 hr 19 min
AUS → NYC → BNA → CHS,627,7h 34m,454,AUS→EWR,Spirit,9:25 AM,1:54 PM,$209,3 hr 29 min,LGA→BNA,Southwest,3:45 PM,5:25 PM,$223,2 hr 40 min,BNA→CHS,Southwest,7:05 PM,9:30 PM,$195,1 hr 25 min
AUS → BNA → NYC → CHS,627,6h 48m,408,AUS→BNA,Southwest,6:40 AM,8:45 AM,$119,2 hr 5 min,BNA→JFK,JetBlue,9:50 AM,1:18 PM,$399,2 hr 28 min,EWR→CHS,United,9:44 PM,11:59 PM,$109,2 hr 15 min
CHS → ORD → NYC → AUS,627,9h 16m,556,CHS→ORD,United,6:00 AM,7:34 AM,$225,2 hr 34 min,ORD→EWR,American,1:07 PM,4:30 PM,$220,2 hr 23 min,EWR→AUS,United,8:22 PM,11:41 PM,$182,4 hr 19 min
CHS → ORD → NYC → AUS,627,9h 15m,555,CHS→ORD,United,6:00 AM,7:34 AM,$225,2 hr 34 min,ORD→EWR,American,4:07 PM,7:29 PM,$220,2 hr 22 min,EWR→AUS,United,8:22 PM,11:41 PM,$182,4 hr 19 min
AUS → ORD → NYC → CHS,627,7h 34m,454,AUS→ORD,American,6:42 AM,9:35 AM,$129,2 hr 53 min,ORD→LGA,Delta,10:45 AM,1:57 PM,$409,2 hr 12 min,LGA→CHS,American,2:04 PM,4:33 PM,$89,2 hr 29 min
AUS → ORD → NYC → CHS,627,7h 31m,451,AUS→ORD,American,6:42 AM,9:35 AM,$129,2 hr 53 min,ORD→LGA,Delta,10:45 AM,1:57 PM,$409,2 hr 12 min,LGA→CHS,American,6:30 PM,8:56 PM,$89,2 hr 26 min
AUS → ORD → NYC → CHS,627,7h 36m,456,AUS→ORD,American,6:42 AM,9:35 AM,$129,2 hr 53 min,ORD→LGA,Delta,12:15 PM,3:32 PM,$409,2 hr 17 min,LGA→CHS,American,6:30 PM,8:56 PM,$89,2 hr 26 min
CHS → ORD → AUS → BNA,627,7h 45m,465,CHS→ORD,United,6:00 AM,7:34 AM,$225,2 hr 34 min,ORD→AUS,United,9:15 AM,12:21 PM,$202,3 hr 6 min,AUS→BNA,Southwest,1:40 PM,3:45 PM,$200,2 hr 5 min
CHS → ORD → NYC → BNA,628,7h 32m,452,CHS→ORD,United,6:00 AM,7:34 AM,$225,2 hr 34 min,ORD→LGA,United,10:00 AM,1:18 PM,$309,2 hr 18 min,LGA→BNA,Southwest,9:25 PM,11:05 PM,$94,2 hr 40 min
CHS → ORD → NYC → BNA,628,7h 32m,452,CHS→ORD,United,6:00 AM,7:34 AM,$225,2 hr 34 min,ORD→LGA,United,12:50 PM,4:08 PM,$309,2 hr 18 min,LGA→BNA,Southwest,9:25 PM,11:05 PM,$94,2 hr 40 min
CHS → ORD → NYC → BNA,628,7h 32m,452,CHS→ORD,United,6:00 AM,7:34 AM,$225,2 hr 34 min,ORD→LGA,United,1:55 PM,5:13 PM,$309,2 hr 18 min,LGA→BNA,Southwest,9:25 PM,11:05 PM,$94,2 hr 40 min
CHS → ORD → NYC → BNA,628,7h 39m,459,CHS→ORD,United,6:00 AM,7:34 AM,$225,2 hr 34 min,ORD→EWR,United,4:30 PM,7:55 PM,$309,2 hr 25 min,LGA→BNA,Southwest,9:25 PM,11:05 PM,$94,2 hr 40 min
CHS → ORD → NYC → BNA,628,7h 32m,452,CHS→ORD,United,6:00 AM,7:34 AM,$225,2 hr 34 min,ORD→LGA,United,5:00 PM,8:18 PM,$309,2 hr 18 min,LGA→BNA,Southwest,9:25 PM,11:05 PM,$94,2 hr 40 min
CHS → ORD → NYC → BNA,628,7h 32m,452,CHS→ORD,United,6:00 AM,7:34 AM,$225,2 hr 34 min,ORD→LGA,United,6:00 PM,9:18 PM,$309,2 hr 18 min,LGA→BNA,Southwest,9:25 PM,11:05 PM,$94,2 hr 40 min
CHS → ORD → NYC → BNA,628,7h 36m,456,CHS→ORD,American,7:07 AM,8:47 AM,$195,2 hr 40 min,ORD→LGA,United,11:00 AM,2:18 PM,$257,2 hr 18 min,EWR→BNA,United,7:59 PM,9:37 PM,$176,2 hr 38 min
CHS → ORD → NYC → BNA,628,7h 36m,456,CHS→ORD,American,7:07 AM,8:47 AM,$195,2 hr 40 min,ORD→LGA,United,12:00 PM,3:18 PM,$257,2 hr 18 min,EWR→BNA,United,7:59 PM,9:37 PM,$176,2 hr 38 min
CHS → ORD → NYC → BNA,628,7h 36m,456,CHS→ORD,American,7:07 AM,8:47 AM,$195,2 hr 40 min,ORD→LGA,United,3:00 PM,6:18 PM,$257,2 hr 18 min,EWR→BNA,United,7:59 PM,9:37 PM,$176,2 hr 38 min
ORD → NYC → CHS → BNA,628,6h 21m,381,ORD→EWR,United,9:05 AM,12:26 PM,$221,2 hr 21 min,JFK→CHS,Delta,2:47 PM,5:12 PM,$129,2 hr 25 min,CHS→BNA,Southwest,8:50 PM,9:25 PM,$278,1 hr 35 min
ORD → BNA → NYC → CHS,628,6h 30m,390,ORD→BNA,United,7:05 AM,8:53 AM,$179,1 hr 48 min,BNA→JFK,American,10:28 AM,1:59 PM,$323,2 hr 31 min,EWR→CHS,United,4:30 PM,6:41 PM,$126,2 hr 11 min
ORD → BNA → NYC → CHS,628,6h 35m,395,ORD→BNA,United,7:05 AM,8:53 AM,$179,1 hr 48 min,BNA→JFK,American,11:23 AM,2:59 PM,$323,2 hr 36 min,EWR→CHS,United,4:30 PM,6:41 PM,$126,2 hr 11 min
ORD → BNA → NYC → CHS,628,6h 35m,395,ORD→BNA,United,9:00 AM,10:48 AM,$179,1 hr 48 min,BNA→JFK,American,11:23 AM,2:59 PM,$323,2 hr 36 min,EWR→CHS,United,4:30 PM,6:41 PM,$126,2 hr 11 min
NYC → BNA → ORD → CHS,628,7h 0m,420,EWR→BNA,United,11:29 AM,1:02 PM,$233,2 hr 33 min,BNA→ORD,American,5:04 PM,7:14 PM,$200,2 hr 10 min,ORD→CHS,AmericanAlaska,7:49 PM,11:06 PM,$195,2 hr 17 min
BNA → ORD → NYC → CHS,628,6h 27m,387,BNA→ORD,Southwest,11:00 AM,12:50 PM,$200,1 hr 50 min,ORD→LGA,Spirit,2:09 PM,5:20 PM,$109,2 hr 11 min,JFK→CHS,Delta,6:23 PM,8:49 PM,$319,2 hr 26 min
CHS → NYC → BNA → AUS,628,7h 12m,432,CHS→EWR,United,7:00 AM,8:59 AM,$313,1 hr 59 min,JFK→BNA,American,3:59 PM,5:52 PM,$196,2 hr 53 min,BNA→AUS,Southwest,10:25 PM,12:45 AM,$119,2 hr 20 min
CHS → BNA → AUS → NYC,628,8h 5m,485,CHS→BNA,Southwest,6:15 AM,6:50 AM,$195,1 hr 35 min,BNA→AUS,Delta,7:05 AM,9:39 AM,$119,2 hr 34 min,AUS→JFK,American,5:03 PM,9:59 PM,$314,3 hr 56 min
AUS → NYC → BNA → CHS,628,7h 39m,459,AUS→JFK,American,6:09 AM,11:00 AM,$169,3 hr 51 min,EWR→BNA,United,2:00 PM,3:23 PM,$190,2 hr 23 min,BNA→CHS,Southwest,3:50 PM,6:15 PM,$269,1 hr 25 min
CHS → ORD → NYC → AUS,628,9h 14m,554,CHS→ORD,United,6:00 AM,7:34 AM,$225,2 hr 34 min,ORD→EWR,United,9:05 AM,12:26 PM,$221,2 hr 21 min,EWR→AUS,United,8:22 PM,11:41 PM,$182,4 hr 19 min
CHS → ORD → NYC → AUS,628,8h 55m,535,CHS→ORD,United,6:00 AM,7:34 AM,$225,2 hr 34 min,ORD→LGA,United,10:00 AM,1:18 PM,$309,2 hr 18 min,EWR→AUS,Spirit,3:10 PM,6:13 PM,$94,4 hr 3 min
CHS → ORD → NYC → AUS,628,9h 11m,551,CHS→ORD,United,6:00 AM,7:34 AM,$225,2 hr 34 min,ORD→LGA,American,11:54 AM,3:09 PM,$214,2 hr 15 min,JFK→AUS,American,6:00 PM,9:22 PM,$189,4 hr 22 min
CHS → ORD → NYC → AUS,628,9h 26m,566,CHS→ORD,American,7:07 AM,8:47 AM,$195,2 hr 40 min,ORD→JFK,American,11:22 AM,2:51 PM,$208,2 hr 29 min,EWR→AUS,United,6:15 PM,9:32 PM,$225,4 hr 17 min
AUS → ORD → NYC → CHS,628,7h 32m,452,AUS→ORD,United,8:45 AM,11:36 AM,$220,2 hr 51 min,ORD→LGA,United,12:50 PM,4:08 PM,$309,2 hr 18 min,LGA→CHS,Delta,7:00 PM,9:23 PM,$99,2 hr 23 min
AUS → ORD → NYC → CHS,628,7h 32m,452,AUS→ORD,United,8:45 AM,11:36 AM,$220,2 hr 51 min,ORD→LGA,United,1:55 PM,5:13 PM,$309,2 hr 18 min,LGA→CHS,Delta,7:00 PM,9:23 PM,$99,2 hr 23 min
AUS → NYC → ORD → CHS,628,8h 40m,520,AUS→EWR,Spirit,9:25 AM,1:54 PM,$209,3 hr 29 min,LGA→ORD,American,2:12 PM,4:04 PM,$214,2 hr 52 min,ORD→CHS,United,4:20 PM,7:39 PM,$205,2 hr 19 min
CHS → ORD → BNA → AUS,628,6h 46m,406,CHS→ORD,American,7:07 AM,8:47 AM,$195,2 hr 40 min,ORD→BNA,American,11:01 AM,12:42 PM,$169,1 hr 41 min,BNA→AUS,Southwest,12:50 PM,3:15 PM,$264,2 hr 25 min
CHS → ORD → BNA → AUS,628,6h 46m,406,CHS→ORD,American,7:07 AM,8:47 AM,$195,2 hr 40 min,ORD→BNA,American,11:01 AM,12:42 PM,$169,1 hr 41 min,BNA→AUS,Southwest,6:55 PM,9:20 PM,$264,2 hr 25 min
CHS → ORD → BNA → AUS,628,6h 48m,408,CHS→ORD,American,7:07 AM,8:47 AM,$195,2 hr 40 min,ORD→BNA,American,12:41 PM,2:24 PM,$169,1 hr 43 min,BNA→AUS,Southwest,6:55 PM,9:20 PM,$264,2 hr 25 min
CHS → ORD → BNA → AUS,628,6h 45m,405,CHS→ORD,American,7:07 AM,8:47 AM,$195,2 hr 40 min,ORD→BNA,Southwest,2:40 PM,4:20 PM,$169,1 hr 40 min,BNA→AUS,Southwest,6:55 PM,9:20 PM,$264,2 hr 25 min
CHS → ORD → BNA → AUS,628,6h 52m,412,CHS→ORD,American,7:07 AM,8:47 AM,$195,2 hr 40 min,ORD→BNA,American,4:24 PM,6:11 PM,$169,1 hr 47 min,BNA→AUS,Southwest,6:55 PM,9:20 PM,$264,2 hr 25 min
CHS → ORD → BNA → AUS,628,6h 52m,412,CHS→ORD,American,7:07 AM,8:47 AM,$195,2 hr 40 min,ORD→BNA,American,5:06 PM,6:53 PM,$169,1 hr 47 min,BNA→AUS,Southwest,6:55 PM,9:20 PM,$264,2 hr 25 min
